7,8,1,5,9,6,3,2,4,
5,2,8,9,4,3,7,1,6,
1,6,4,7,5,8,2,9,3,
9,7,3,1,6,2,4,8,5,

ANSWER:78
4,1,7,6,8,5,9,3,2,
6,5,2,3,1,9,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,7,3,8,1,5,9,
7,8,1,5,9,6,3,2,4,
5,2,8,9,4,3,7,1,6,
1,6,4,8,5,7,2,9,3,
9,7,3,1,6,2,4,8,5,

ANSWER:79
4,1,7,6,8,5,9,3,2,
6,5,2,3,1,9,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,7,9,8,1,5,3,
7,8,1,5,3,6,2,9,4,
5,2,8,9,4,3,7,1,6,
1,6,4,8,5,7,3,2,9,
9,7,3,1,6,2,4,8,5,

ANSWER:80
4,1,7,6,8,5,9,3,2,
6,5,2,3,1,9,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,7,9,8,1,5,3,
7,8,1,5,3,6,2,9,4,
5,2,8,9,4,7,3,1,6,
1,6,4,8,5,3,7,2,9,
9,7,3,1,6,2,4,8,5,

ANSWER:81
4,1,7,6,8,5,9,3,2,
6,5,2,3,1,9,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,8,3,7,1,5,9,
7,8,1,5,9,6,3,2,4,
5,2,8,9,4,3,7,1,6,
1,6,4,7,5,8,2,9,3,
9,7,3,1,6,2,4,8,5,

ANSWER:82
4,1,7,6,8,5,9,3,2,
6,5,2,3,1,9,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,8,9,7,1,5,3,
7,8,1,5,3,6,2,9,4,
5,2,8,9,4,3,7,1,6,
1,6,4,7,5,8,3,2,9,
9,7,3,1,6,2,4,8,5,

ANSWER:83
4,1,7,6,8,5,9,3,2,
6,5,2,3,1,9,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,8,9,7,1,5,3,
7,8,1,5,6,3,2,9,4,
5,2,8,7,4,6,3,1,9,
1,6,4,9,3,8,7,2,5,
9,7,3,1,5,2,4,8,6,

ANSWER:84
4,1,7,6,8,5,9,3,2,
6,5,2,9,1,3,8,4,7,
8,3,9,2,7,4,5,6,1,
2,9,5,4,3,1,6,7,8,
3,4,6,7,2,8,1,5,9,
7,8,1,5,9,6,3,2,4,
5,2,8,3,4,9,7,1,6,
1,6,4,8,5,7,2,9,3,
9,7,3,1,6,2,4,8,5,

ANSWER:85
4,1,7,6,8,5,9,3,2,
6,5,2,9,1,3,8,4,7,
8,3,9,2,7,4,5,6,1,
2,9,5,4,3,1,6,7,8,
3,4,6,8,2,7,1,5,9,
7,8,1,5,9,6,3,2,4,
5,2,8,3,4,9,7,1,6,
1,6,4,7,5,8,2,9,3,
9,7,3,1,6,2,4,8,5,

ANSWER:86
4,1,7,6,8,5,9,3,2,
6,5,2,9,1,3,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,7,3,8,1,5,9,
7,8,1,5,9,6,3,2,4,
5,2,8,3,4,9,7,1,6,
1,6,4,8,5,7,2,9,3,
9,7,3,1,6,2,4,8,5,

ANSWER:87
4,1,7,6,8,5,9,3,2,
6,5,2,9,1,3,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,7,9,8,1,5,3,
7,8,1,5,3,6,2,9,4,
5,2,8,3,4,9,7,1,6,
1,6,4,8,5,7,3,2,9,
9,7,3,1,6,2,4,8,5,

ANSWER:88
4,1,7,6,8,5,9,3,2,
6,5,2,9,1,3,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,8,3,7,1,5,9,
7,8,1,5,9,6,3,2,4,
5,2,8,3,4,9,7,1,6,
1,6,4,7,5,8,2,9,3,
9,7,3,1,6,2,4,8,5,

ANSWER:89
4,1,7,6,8,5,9,3,2,
6,5,2,9,1,3,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,8,9,7,1,5,3,
7,8,1,5,3,6,2,9,4,
5,2,8,3,4,9,7,1,6,
1,6,4,7,5,8,3,2,9,
9,7,3,1,6,2,4,8,5,

ANSWER:90
4,1,7,6,8,5,9,3,2,
6,5,2,9,1,3,8,4,7,
8,3,9,2,7,4,5,6,1,
3,9,5,4,2,1,6,7,8,
2,4,6,8,9,7,1,5,3,
7,8,1,5,3,6,2,9,4,
5,2,8,7,4,9,3,1,6,
1,6,4,3,5,8,7,2,9,
9,7,3,1,6,2,4,8,5,

ANSWER:91
4,3,7,6,1,5,9,8,2,
1,5,2,8,3,9,7,4,6,
8,9,6,2,7,4,5,3,1,
3,2,5,4,9,1,6,7,8,
6,4,9,7,2,8,1,5,3,
7,8,1,5,6,3,2,9,4,
5,1,8,9,4,6,3,2,7,
2,6,4,3,5,7,8,1,9,
9,7,3,1,8,2,4,6,5,

ANSWER:92
4,3,7,6,1,5,9,8,2,
1,5,2,8,3,9,7,4,6,
8,9,6,2,7,4,5,3,1,
3,2,5,4,9,1,6,7,8,
6,4,9,7,2,8,1,5,3,
7,8,1,5,6,3,4,2,9,
5,1,8,3,4,6,2,9,7,
2,6,4,9,8,7,3,1,5,
9,7,3,1,5,2,8,6,4,

ANSWER:93
4,3,7,6,1,5,9,8,2,
1,5,2,9,3,8,7,4,6,
8,9,6,2,7,4,5,3,1,
3,2,5,4,9,1,6,7,8,
6,4,9,8,2,7,1,5,3,
7,8,1,5,6,3,2,9,4,
5,1,8,7,4,6,3,2,9,
2,6,4,3,5,9,8,1,7,
9,7,3,1,8,2,4,6,5,

ANSWER:94
4,3,7,6,1,5,9,8,2,
1,5,2,9,3,8,7,4,6,
8,9,6,2,7,4,5,3,1,
3,2,5,4,9,1,6,7,8,
6,4,9,8,2,7,1,5,3,
7,8,1,5,6,3,4,2,9,
5,1,8,3,4,6,2,9,7,
2,6,4,7,8,9,3,1,5,
9,7,3,1,5,2,8,6,4,

